Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2010-06-09,2.2930490970611572,2.2930490970611572,2.2930490970611572,2.2930490970611572,0,0.0,0.0
2010-06-10,2.2930490970611572,2.2930490970611572,2.2930490970611572,2.2930490970611572,0,0.0,0.0
2010-06-11,2.2930490970611572,2.2930490970611572,2.2930490970611572,2.2930490970611572,0,0.0,0.0
2010-06-14,2.2930490970611572,2.2930490970611572,2.2930490970611572,2.2930490970611572,0,0.0,0.0
2010-06-15,2.2930490970611572,2.2930490970611572,2.2930490970611572,2.2930490970611572,0,0.0,0.0
2010-06-16,2.2930490970611572,2.2930490970611572,2.2930490970611572,2.2930490970611572,0,0.0,0.0
2010-06-17,2.565490484237671,2.565490484237671,2.565490484237671,2.565490484237671,300,0.0,0.0
2010-06-18,2.565490484237671,2.565490484237671,2.565490484237671,2.565490484237671,0,0.0,0.0
2010-06-21,2.565490484237671,2.565490484237671,2.565490484237671,2.565490484237671,0,0.0,0.0
2010-06-22,2.565490484237671,2.565490484237671,2.565490484237671,2.565490484237671,0,0.0,0.0
2010-06-23,2.565490484237671,2.565490484237671,2.565490484237671,2.565490484237671,0,0.0,0.0
2010-06-24,2.565490484237671,2.565490484237671,2.565490484237671,2.565490484237671,0,0.0,0.0
2010-06-25,2.565490484237671,2.565490484237671,2.565490484237671,2.565490484237671,0,0.0,0.0
2010-06-28,2.565490484237671,2.565490484237671,2.565490484237671,2.565490484237671,0,0.0,0.0
2010-06-29,2.565490484237671,2.565490484237671,2.565490484237671,2.565490484237671,0,0.0,0.0
2010-06-30,2.565490484237671,2.565490484237671,2.565490484237671,2.565490484237671,0,0.0,0.0
2010-07-01,2.565490484237671,2.565490484237671,2.565490484237671,2.565490484237671,0,0.0,0.0
2010-07-02,2.565490484237671,2.565490484237671,2.565490484237671,2.565490484237671,0,0.0,0.0
2010-07-06,2.565490484237671,2.565490484237671,2.565490484237671,2.565490484237671,0,0.0,0.0
2010-07-07,2.565490484237671,2.565490484237671,2.565490484237671,2.565490484237671,0,0.0,0.0
2010-07-08,2.565490484237671,2.565490484237671,2.565490484237671,2.565490484237671,0,0.0,0.0
2010-07-09,2.565490484237671,2.565490484237671,2.565490484237671,2.565490484237671,0,0.0,0.0
2010-07-12,2.565490484237671,2.565490484237671,2.565490484237671,2.565490484237671,0,0.0,0.0
2010-07-13,2.565490484237671,2.565490484237671,2.565490484237671,2.565490484237671,0,0.0,0.0
2010-07-14,2.565490484237671,2.565490484237671,2.565490484237671,2.565490484237671,0,0.0,0.0
2010-07-15,2.565490484237671,2.565490484237671,2.565490484237671,2.565490484237671,0,0.0,0.0
2010-07-16,2.565490484237671,2.565490484237671,2.565490484237671,2.565490484237671,0,0.0,0.0
2010-07-19,2.565490484237671,2.565490484237671,2.565490484237671,2.565490484237671,0,0.0,0.0
2010-07-20,2.565490484237671,2.565490484237671,2.565490484237671,2.565490484237671,0,0.0,0.0
2010-07-21,2.565490484237671,2.565490484237671,2.565490484237671,2.565490484237671,0,0.0,0.0
2010-07-22,2.565490484237671,2.565490484237671,2.565490484237671,2.565490484237671,0,0.0,0.0
2010-07-23,2.565490484237671,2.565490484237671,2.565490484237671,2.565490484237671,0,0.0,0.0
2010-07-26,2.565490484237671,2.565490484237671,2.565490484237671,2.565490484237671,0,0.0,0.0
2010-07-27,2.565490484237671,2.565490484237671,2.565490484237671,2.565490484237671,0,0.0,0.0
2010-07-28,2.565490484237671,2.565490484237671,2.565490484237671,2.565490484237671,0,0.0,0.0
2010-07-29,2.565490484237671,2.565490484237671,2.565490484237671,2.565490484237671,0,0.0,0.0
2010-07-30,2.565490484237671,2.565490484237671,2.565490484237671,2.565490484237671,0,0.0,0.0
2010-08-02,2.565490484237671,2.565490484237671,2.565490484237671,2.565490484237671,0,0.0,0.0
2010-08-03,2.565490484237671,2.565490484237671,2.565490484237671,2.565490484237671,0,0.0,0.0
2010-08-04,2.565490484237671,2.565490484237671,2.565490484237671,2.565490484237671,0,0.0,0.0
2010-08-05,2.565490484237671,2.565490484237671,2.565490484237671,2.565490484237671,0,0.0,0.0
2010-08-06,2.565490484237671,2.565490484237671,2.565490484237671,2.565490484237671,0,0.0,0.0
2010-08-09,2.9855048656463623,2.9855048656463623,2.9855048656463623,2.9855048656463623,600,0.0,0.0
2010-08-10,2.9855048656463623,2.9855048656463623,2.9855048656463623,2.9855048656463623,0,0.0,0.0
2010-08-11,2.9855048656463623,2.9855048656463623,2.9855048656463623,2.9855048656463623,0,0.0,0.0
2010-08-12,2.9855048656463623,2.9855048656463623,2.9855048656463623,2.9855048656463623,0,0.0,0.0
2010-08-13,2.9855048656463623,2.9855048656463623,2.9855048656463623,2.9855048656463623,0,0.0,0.0
2010-08-16,2.9855048656463623,2.9855048656463623,2.9855048656463623,2.9855048656463623,0,0.0,0.0
2010-08-17,2.858365297317505,2.858365297317505,2.858365297317505,2.858365297317505,300,0.0,0.0
2010-08-18,2.8492839336395264,2.8492839336395264,2.8492839336395264,2.8492839336395264,300,0.0,0.0
