Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2010-11-18,26.775174576241117,27.532530798290267,25.926018572758338,26.155519485473633,457044300,0.0,0
2010-11-19,26.124922106419824,26.39267269105304,25.329316200277542,26.209070205688477,107842000,0.0,0
2010-11-22,26.163163202576165,26.37736360011547,25.864811815071686,26.07136344909668,36650600,0.0,0
2010-11-23,25.971916822537594,26.002517718783686,25.390511466910155,25.436412811279297,31170200,0.0,0
2010-11-24,25.803622727519453,25.85717285324726,25.41347139460786,25.61237144470215,26138000,0.0,0
2010-11-26,25.55881671707747,25.8648198817941,25.405815134719155,25.857168197631836,12301200,0.0,0
2010-11-29,25.857168197631836,25.8648198817941,25.298714902547072,25.857168197631836,27776900,0.0,0
2010-11-30,25.650613157112122,26.20141761453154,25.52056372592258,26.16316795349121,57476900,0.0,0
2010-12-01,26.507418310607484,26.736919174083287,26.33146463307217,26.60686683654785,34633200,0.0,0
2010-12-02,26.713974098934,26.759875451054405,26.400322155101016,26.53037452697754,23196100,0.0,0
2010-12-03,26.430923461914062,26.469173130136454,25.987222057661608,26.430923461914062,19395200,0.0,0
2010-12-06,26.37736701965332,26.606867892235083,26.323816913326304,26.37736701965332,11676500,0.0,0
2010-12-07,26.583924645320053,26.691024882005088,26.3620724874653,26.53037452697754,20823000,0.0,0
2010-12-08,26.47682612562723,26.568625917558574,26.262625638366508,26.35442543029785,12603900,0.0,0
2010-12-09,26.285566211710968,26.33911631591403,25.719461358084853,25.811264038085938,18402200,0.0,0
2010-12-10,25.895414643706427,26.002517780823293,25.650613309677777,25.864816665649414,11741700,0.0,0
2010-12-13,25.979568879865997,26.048419446014115,25.780668865583905,25.857168197631836,11029300,0.0,0
2010-12-14,25.80361518538575,25.948965067267938,25.589414745083126,25.926015853881836,15165600,0.0,0
2010-12-15,25.864816442383813,26.017815086134462,25.711814880371094,25.711814880371094,10182700,0.0,0
2010-12-16,25.681213984316134,25.903066103321475,25.67356521943343,25.711814880371094,9885700,0.0,0
2010-12-17,25.65061858028468,26.01017189025879,25.39051674465158,26.01017189025879,35681600,0.0,0
2010-12-20,25.941318609829484,26.048418839507868,25.81126916472356,25.826566696166992,12476400,0.0,0
2010-12-21,25.903066035541745,25.964264909229453,25.79596581789171,25.895414352416992,9012400,0.0,0
2010-12-22,25.79596109712847,26.736916589192134,25.65060832697893,26.713964462280273,20935100,0.0,0
2010-12-23,26.52271863936905,27.172974559178776,26.484468977794858,26.62982177734375,20529200,0.0,0
2010-12-27,26.32381593569273,26.691017901838514,26.155513940194396,26.469165802001953,7368300,0.0,0
2010-12-28,27.065875101020644,27.28772431169799,26.828722523368487,27.019973754882812,23489000,0.0,0
2010-12-29,27.134730661169474,27.7696833493024,26.966428612580216,27.555482864379883,20960800,0.0,0
2010-12-30,27.616681611501935,28.289886884165366,27.555482723948565,28.1674861907959,16980800,0.0,0
2010-12-31,28.182781521540857,28.27458129532259,27.976229841835313,28.198081970214844,6163900,0.0,0
2011-01-03,28.54998183252177,29.070185383369342,28.328129717371066,28.35108184814453,24874900,0.0,0
2011-01-04,28.381691628191312,29.06254870454569,28.060390846367138,28.993698120117188,32363400,0.0,0
2011-01-05,28.664733669056957,29.299686199338318,28.664733669056957,29.123735427856445,22503900,0.0,0
2011-01-06,29.25379804521079,30.20240279131448,29.123745652991214,29.75870132446289,38556900,0.0,0
2011-01-07,29.712794556706413,30.087648293769416,29.46034150390148,29.819894790649414,19901100,0.0,0
2011-01-10,30.095289475258877,30.11058992171797,29.406783975908528,29.498586654663086,18341600,0.0,0
2011-01-11,29.57509321980554,30.164147420724735,29.46034130235879,29.643943786621094,14856500,0.0,0
2011-01-12,29.796938081485475,30.118238702519307,29.353233888711014,29.544485092163086,16773900,0.0,0
2011-01-13,29.575084796914535,29.61333445241591,29.154332749876108,29.2767333984375,11358300,0.0,0
2011-01-14,29.207889858093786,29.429741998789574,29.100789629692333,29.223190307617188,5894200,0.0,0
2011-01-18,29.108442007208073,29.3226454088525,28.54998866248953,29.093141555786133,8918200,0.0,0
2011-01-19,28.90188869472892,29.016640614926633,28.50408573450941,28.611188888549805,12667700,0.0,0
2011-01-20,28.3893362355876,28.527037370109223,27.746731913907514,28.442886352539062,15844900,0.0,0
2011-01-21,28.557631526342345,28.95543146738794,28.16747743125197,28.488780975341797,9548500,0.0,0
2011-01-24,28.84833656740595,28.963088479610608,28.328132957066245,28.79478645324707,12202800,0.0,0
2011-01-25,28.955435143644596,29.445040745288868,28.84833492143754,29.376190185546875,12318700,0.0,0
2011-01-26,29.643944907978106,29.76634559602893,28.963090898303978,28.986040115356445,11534600,0.0,0
2011-01-27,29.22318854810936,29.796942238511,29.09313619412199,29.582738876342773,13950000,0.0,0
2011-01-28,29.07018991148026,29.085490361625165,27.54782868208041,27.999181747436523,37134600,0.0,0
2011-01-31,28.221033585182237,28.34343426672598,27.45602859596824,27.9150333404541,13954800,0.0,0
2011-02-01,28.251633875699326,28.481134783860323,27.639630481182543,27.884431838989258,28091600,0.0,0
2011-02-02,27.892076779667477,27.968579017404835,27.218874597150595,27.295373916625977,17434700,0.0,0
2011-02-03,27.517231889000396,27.586082458496094,26.8746275464614,27.586082458496094,19350000,0.0,0
2011-02-04,27.731429571086867,28.098631598664262,27.456027320838242,27.991531372070312,11115000,0.0,0
2011-02-07,28.266940601437202,28.37404085447425,28.00683873623451,28.0756893157959,7328800,0.0,0
2011-02-08,28.28223871812642,28.343437606979315,27.84618605634695,28.221036911010742,6243000,0.0,0
2011-02-09,28.167482252824804,28.236332815610858,27.75437887610849,27.853830337524414,6399300,0.0,0
2011-02-10,27.67022682029563,28.0297800699786,27.1729753684968,27.44837760925293,11542400,0.0,0
2011-02-11,27.35657654013035,27.97623161860118,27.195926196243892,27.884431838989258,13508300,0.0,0
2011-02-14,27.96092964586219,27.968581329399434,27.134725837835266,27.76202964782715,7121200,0.0,0
2011-02-15,27.68552557888557,27.853827586464735,27.387174142367613,27.624326705932617,10336500,0.0,0
2011-02-16,27.624330833406965,28.18278412950553,27.55548026713386,28.113933563232422,8680900,0.0,0
2011-02-17,27.960924208283043,28.075676092928067,27.769673012715767,27.823223114013672,7463000,0.0,0
2011-02-18,27.86147210161045,28.121573838077538,27.830874128932003,27.930322647094727,6815800,0.0,0
2011-02-22,27.433085505449256,27.6549377022399,27.11943350656918,27.364234924316406,13937400,0.0,0
2011-02-23,27.425424117951046,27.494274674728196,25.857164678318256,26.461519241333008,28192500,0.0,0
2011-02-24,26.69866980100889,26.775169116895285,24.518404279104598,25.260459899902344,63562800,0.0,0
2011-02-25,25.75771346707702,26.16316804668255,25.283411248310912,25.436412811279297,29017800,0.0,0
2011-02-28,25.620017711239683,25.8112689536046,25.13806376336663,25.650615692138672,15886400,0.0,0
2011-03-01,25.773011107253502,25.818912446621734,24.809106326614803,25.2069091796875,27321600,0.0,0
2011-03-02,25.168662722571266,25.375211480334077,24.931510149743627,25.153362274169922,14306700,0.0,0
2011-03-03,25.268110275268555,25.3752104916429,24.977410521755914,25.268110275268555,17614800,0.0,0
2011-03-04,25.298714671676823,25.30636635576926,24.487808335361613,24.77851104736328,24240900,0.0,0
2011-03-07,24.74790756636611,24.86265946968489,24.112955011252,24.250656127929688,15077100,0.0,0
2011-03-08,24.2812542073757,25.107459402100226,24.243004547829493,25.030960083007812,14509400,0.0,0
